experiment,instance_id,instance_type,n,seed,solver,status,route,cost,optimum_cost,relative_gap,valid_route,finite_edges,runtime_s,rss_before_mb,rss_after_mb,rss_delta_mb,tau,n_layers,exact_optimum_available,metadata_json
tau_sweep,tau_sweep_random_asymmetric_n7_seed2,random_asymmetric,7,2,tn_exact,ok,"[6, 5, 4, 1, 0, 3, 2]",207.7264890192432,207.7264890192432,0.0,True,True,0.0234666000001197,269.21484375,269.21484375,0.0,12.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 92.49747275417559, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 12.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed2,random_asymmetric,7,2,tn_exact,ok,"[6, 5, 4, 1, 0, 3, 2]",207.7264890192432,207.7264890192432,0.0,True,True,0.0216245999999955,269.21484375,269.21484375,0.0,14.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 92.49747275417559, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 14.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed2,random_asymmetric,7,2,tn_exact,ok,"[6, 5, 4, 1, 0, 3, 2]",207.7264890192432,207.7264890192432,0.0,True,True,0.022084299999733,269.21484375,269.21875,0.00390625,16.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 92.49747275417559, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 16.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed2,random_asymmetric,7,2,tn_exact,ok,"[6, 5, 4, 1, 0, 3, 2]",207.7264890192432,207.7264890192432,0.0,True,True,0.0216675000001487,269.21875,269.21875,0.0,18.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 92.49747275417559, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 18.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed2,random_asymmetric,7,2,tn_exact,ok,"[6, 5, 4, 1, 0, 3, 2]",207.7264890192432,207.7264890192432,0.0,True,True,0.0214703999999983,269.22265625,269.22265625,0.0,20.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 92.49747275417559, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 20.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed2,random_asymmetric,7,2,tn_exact,ok,"[6, 5, 4, 1, 0, 3, 2]",207.7264890192432,207.7264890192432,0.0,True,True,0.0209530000001905,269.22265625,269.2265625,0.00390625,22.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 92.49747275417559, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 22.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed2,random_asymmetric,7,2,tn_exact,ok,"[6, 5, 4, 1, 0, 3, 2]",207.7264890192432,207.7264890192432,0.0,True,True,0.0212799000000813,269.2265625,269.2265625,0.0,24.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 92.49747275417559, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 24.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed2,random_asymmetric,7,2,tn_exact,ok,"[6, 5, 4, 1, 0, 3, 2]",207.7264890192432,207.7264890192432,0.0,True,True,0.0211778000002595,269.2265625,269.2265625,0.0,26.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 92.49747275417559, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 26.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed2,random_asymmetric,7,2,tn_exact,ok,"[6, 5, 4, 1, 0, 3, 2]",207.7264890192432,207.7264890192432,0.0,True,True,0.0208794000000125,269.2265625,269.2265625,0.0,28.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 92.49747275417559, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 28.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_asymmetric_n7_seed2,random_asymmetric,7,2,tn_exact,ok,"[6, 5, 4, 1, 0, 3, 2]",207.7264890192432,207.7264890192432,0.0,True,True,0.0210496999998213,269.2265625,269.2265625,0.0,30.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_asymmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 2, ""symmetric"": false}, ""n_layers"": null, ""normalization_factor"": 92.49747275417559, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 30.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed3,euclidean,7,3,tn_exact,ok,"[6, 5, 2, 0, 3, 4, 1]",2089.933115227256,2089.933115227256,0.0,True,True,0.0213534999998046,269.2265625,269.234375,0.0078125,10.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[85.64916714362437, 236.8105065960997], [801.2744652063969, 582.1620360643678], [94.12864224039919, 433.1269402364738], [479.05129814083404, 159.73891463707858], [734.5771514092145, 113.6720199214034], [391.22819049566203, 516.7401826213637], [430.6280204141778, 586.7985714381407]], ""scale"": 1000.0, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 794.5987957035325, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 10.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed3,euclidean,7,3,tn_exact,ok,"[6, 5, 2, 0, 3, 4, 1]",2089.933115227256,2089.933115227256,0.0,True,True,0.021658699999989,269.234375,269.23828125,0.00390625,12.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[85.64916714362437, 236.8105065960997], [801.2744652063969, 582.1620360643678], [94.12864224039919, 433.1269402364738], [479.05129814083404, 159.73891463707858], [734.5771514092145, 113.6720199214034], [391.22819049566203, 516.7401826213637], [430.6280204141778, 586.7985714381407]], ""scale"": 1000.0, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 794.5987957035325, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 12.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed3,euclidean,7,3,tn_exact,ok,"[6, 5, 2, 0, 3, 4, 1]",2089.933115227256,2089.933115227256,0.0,True,True,0.0221258999999918,269.23828125,269.23828125,0.0,14.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[85.64916714362437, 236.8105065960997], [801.2744652063969, 582.1620360643678], [94.12864224039919, 433.1269402364738], [479.05129814083404, 159.73891463707858], [734.5771514092145, 113.6720199214034], [391.22819049566203, 516.7401826213637], [430.6280204141778, 586.7985714381407]], ""scale"": 1000.0, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 794.5987957035325, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 14.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed3,euclidean,7,3,tn_exact,ok,"[6, 5, 2, 0, 3, 4, 1]",2089.933115227256,2089.933115227256,0.0,True,True,0.0216149000002587,269.23828125,269.23828125,0.0,16.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[85.64916714362437, 236.8105065960997], [801.2744652063969, 582.1620360643678], [94.12864224039919, 433.1269402364738], [479.05129814083404, 159.73891463707858], [734.5771514092145, 113.6720199214034], [391.22819049566203, 516.7401826213637], [430.6280204141778, 586.7985714381407]], ""scale"": 1000.0, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 794.5987957035325, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 16.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed3,euclidean,7,3,tn_exact,ok,"[6, 5, 2, 0, 3, 4, 1]",2089.933115227256,2089.933115227256,0.0,True,True,0.021222200000011,269.23828125,269.23828125,0.0,18.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[85.64916714362437, 236.8105065960997], [801.2744652063969, 582.1620360643678], [94.12864224039919, 433.1269402364738], [479.05129814083404, 159.73891463707858], [734.5771514092145, 113.6720199214034], [391.22819049566203, 516.7401826213637], [430.6280204141778, 586.7985714381407]], ""scale"": 1000.0, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 794.5987957035325, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 18.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed3,euclidean,7,3,tn_exact,ok,"[6, 5, 2, 0, 3, 4, 1]",2089.933115227256,2089.933115227256,0.0,True,True,0.0213004000002001,269.23828125,269.23828125,0.0,20.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[85.64916714362437, 236.8105065960997], [801.2744652063969, 582.1620360643678], [94.12864224039919, 433.1269402364738], [479.05129814083404, 159.73891463707858], [734.5771514092145, 113.6720199214034], [391.22819049566203, 516.7401826213637], [430.6280204141778, 586.7985714381407]], ""scale"": 1000.0, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 794.5987957035325, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 20.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed3,euclidean,7,3,tn_exact,ok,"[6, 5, 2, 0, 3, 4, 1]",2089.933115227256,2089.933115227256,0.0,True,True,0.0202435000001059,269.23828125,269.23828125,0.0,22.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[85.64916714362437, 236.8105065960997], [801.2744652063969, 582.1620360643678], [94.12864224039919, 433.1269402364738], [479.05129814083404, 159.73891463707858], [734.5771514092145, 113.6720199214034], [391.22819049566203, 516.7401826213637], [430.6280204141778, 586.7985714381407]], ""scale"": 1000.0, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 794.5987957035325, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 22.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed3,euclidean,7,3,tn_exact,ok,"[6, 5, 2, 0, 3, 4, 1]",2089.933115227256,2089.933115227256,0.0,True,True,0.0206844999997883,269.23828125,269.23828125,0.0,24.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[85.64916714362437, 236.8105065960997], [801.2744652063969, 582.1620360643678], [94.12864224039919, 433.1269402364738], [479.05129814083404, 159.73891463707858], [734.5771514092145, 113.6720199214034], [391.22819049566203, 516.7401826213637], [430.6280204141778, 586.7985714381407]], ""scale"": 1000.0, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 794.5987957035325, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 24.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed3,euclidean,7,3,tn_exact,ok,"[6, 5, 2, 0, 3, 4, 1]",2089.933115227256,2089.933115227256,0.0,True,True,0.0204264999997576,269.23828125,269.23828125,0.0,26.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[85.64916714362437, 236.8105065960997], [801.2744652063969, 582.1620360643678], [94.12864224039919, 433.1269402364738], [479.05129814083404, 159.73891463707858], [734.5771514092145, 113.6720199214034], [391.22819049566203, 516.7401826213637], [430.6280204141778, 586.7985714381407]], ""scale"": 1000.0, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 794.5987957035325, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 26.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed3,euclidean,7,3,tn_exact,ok,"[6, 5, 2, 0, 3, 4, 1]",2089.933115227256,2089.933115227256,0.0,True,True,0.0207798000001275,269.23828125,269.23828125,0.0,28.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[85.64916714362437, 236.8105065960997], [801.2744652063969, 582.1620360643678], [94.12864224039919, 433.1269402364738], [479.05129814083404, 159.73891463707858], [734.5771514092145, 113.6720199214034], [391.22819049566203, 516.7401826213637], [430.6280204141778, 586.7985714381407]], ""scale"": 1000.0, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 794.5987957035325, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 28.0, ""valid_route"": true}"
tau_sweep,tau_sweep_euclidean_n7_seed3,euclidean,7,3,tn_exact,ok,"[6, 5, 2, 0, 3, 4, 1]",2089.933115227256,2089.933115227256,0.0,True,True,0.025414499999897,269.23828125,269.23828125,0.0,30.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""instance_type"": ""euclidean"", ""n"": 7, ""points"": [[85.64916714362437, 236.8105065960997], [801.2744652063969, 582.1620360643678], [94.12864224039919, 433.1269402364738], [479.05129814083404, 159.73891463707858], [734.5771514092145, 113.6720199214034], [391.22819049566203, 516.7401826213637], [430.6280204141778, 586.7985714381407]], ""scale"": 1000.0, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 794.5987957035325, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 30.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed3,random_symmetric,7,3,tn_exact,ok,"[6, 2, 3, 4, 0, 1, 5]",208.88075868331995,208.88075868331995,0.0,True,True,0.0288936999995712,269.23828125,269.23828125,0.0,10.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 78.00330438612363, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 10.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed3,random_symmetric,7,3,tn_exact,ok,"[6, 2, 3, 4, 0, 1, 5]",208.88075868331995,208.88075868331995,0.0,True,True,0.02465200000006,269.23828125,269.23828125,0.0,12.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 78.00330438612363, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 12.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed3,random_symmetric,7,3,tn_exact,ok,"[6, 2, 3, 4, 0, 1, 5]",208.88075868331995,208.88075868331995,0.0,True,True,0.02606569999989,269.23828125,269.23828125,0.0,14.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 78.00330438612363, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 14.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed3,random_symmetric,7,3,tn_exact,ok,"[6, 2, 3, 4, 0, 1, 5]",208.88075868331995,208.88075868331995,0.0,True,True,0.0247475000001031,269.23828125,269.23828125,0.0,16.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 78.00330438612363, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 16.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed3,random_symmetric,7,3,tn_exact,ok,"[6, 2, 3, 4, 0, 1, 5]",208.88075868331995,208.88075868331995,0.0,True,True,0.0249091000000589,269.23828125,269.23828125,0.0,18.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 78.00330438612363, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 18.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed3,random_symmetric,7,3,tn_exact,ok,"[6, 2, 3, 4, 0, 1, 5]",208.88075868331995,208.88075868331995,0.0,True,True,0.0232323000000178,269.23828125,269.23828125,0.0,20.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 78.00330438612363, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 20.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed3,random_symmetric,7,3,tn_exact,ok,"[6, 2, 3, 4, 0, 1, 5]",208.88075868331995,208.88075868331995,0.0,True,True,0.0224502999999458,269.23828125,269.23828125,0.0,22.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 78.00330438612363, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 22.0, ""valid_route"": true}"
tau_sweep,tau_sweep_random_symmetric_n7_seed3,random_symmetric,7,3,tn_exact,ok,"[6, 2, 3, 4, 0, 1, 5]",208.88075868331995,208.88075868331995,0.0,True,True,0.0231790000002547,269.23828125,269.23828125,0.0,24.0,,True,"{""finite_edges"": true, ""instance_metadata"": {""complete"": true, ""high"": 100.0, ""instance_type"": ""random_symmetric"", ""low"": 1.0, ""n"": 7, ""seed"": 3, ""symmetric"": true}, ""n_layers"": null, ""normalization_factor"": 78.00330438612363, ""normalize"": true, ""optimum_status"": ""ok"", ""seed"": 0, ""tau"": 24.0, ""valid_route"": true}"
